ArtistName,SourceId,ExpectedMbid,ChosenMbid,Decision,Correct,Confidence,Margin,ApiCalls,ElapsedMs,Error
Dave Milner,94afdd2637a442ad8bca92ad5fd13ce6,ca790773-b4b2-4058-9f0c-8a48cc46eeae,ca790773-b4b2-4058-9f0c-8a48cc46eeae,needs_review,True,0.9707,3.5000,5,469,
Dave Morgan,160e7a7eb5884872ac90563c288818eb,55127649-55c2-440c-8685-b42d903db26f,990d17c7-6bbc-4f07-8b2f-e93aa67c6ebe,needs_review,False,0.9707,3.5000,12,1325,
Dave Murray,8c283aef19cb4a21b8f8e10d33646523,621428e2-892f-4a4e-8254-80312b79913c,621428e2-892f-4a4e-8254-80312b79913c,needs_review,True,0.9707,3.5000,9,1011,
Dave Mustaine,1977b7cc43f841aab77d8a3970117209,2f58d07c-4ed6-4f29-8b10-95266e16fe1b,2f58d07c-4ed6-4f29-8b10-95266e16fe1b,needs_review,True,0.9707,3.5000,4,507,
Dave Navarro,7b1c2c34b4cc4cd7b612d4bbb3a2aca8,ae21a40c-e6de-4419-9295-d4fddcc0d215,ae21a40c-e6de-4419-9295-d4fddcc0d215,needs_review,True,0.9707,3.5000,4,445,
Dave Nelson,0b992c9360664d9fa76a6501955567e5,b14f8550-fada-4fef-8ac1-1265dc8013d4,6462f071-dfe2-44db-a7f2-f568fae7f6d5,needs_review,False,0.9707,3.5000,12,1308,
Dave Okumu,e98ac8d1a1a64742b8470ad62a699ee3,abb29383-f013-479d-bf75-1cd57c9b95ed,abb29383-f013-479d-bf75-1cd57c9b95ed,needs_review,True,0.9707,3.5000,4,508,
Dave Owens,5abe4b776fe94e87a145030e3b5b9b6c,64df38aa-94ae-4262-830b-01c68564e6f5,24397d33-bc5b-4d1f-bbe1-eb8641f7fb6f,needs_review,False,0.9707,3.5000,8,1089,
Dave Parsons,274f2b4a2cf749039ec3d1345f627b6a,7c28a1da-6059-4fdf-aad7-941a74340c58,7c28a1da-6059-4fdf-aad7-941a74340c58,needs_review,True,0.9707,3.5000,7,826,
Dave Peverett,8d982854c4f14033a3d43f490443fd63,382f5e89-5887-4297-b24e-b06fc3787b37,382f5e89-5887-4297-b24e-b06fc3787b37,needs_review,True,0.9707,3.5000,4,557,
Dave Pierce,43ee7f0fc7ea4113a4bdc91ef58cd047,a95e456f-0228-4ccc-ba49-e4888ce828b1,23c9ce8f-5fe9-4949-8957-a2fe3f9cc2ef,needs_review,False,0.9707,3.5000,6,581,
Dave Pirner,144ecdf914974824a9e021bc9f428568,8849e71c-181b-444b-8cfb-09445e6231d4,8849e71c-181b-444b-8cfb-09445e6231d4,needs_review,True,0.9707,3.5000,4,529,
Dave Pittenger,a16742d6e5cd47d5a38b40ada1df03c2,5945e310-3553-43a2-b83a-517319bda212,5945e310-3553-43a2-b83a-517319bda212,needs_review,True,0.5000,0.0000,7,456,
Dave Rick,159e9b4cfa7c45ccb35a1bc98d846391,6a5eae3e-3ee8-44bc-90d4-33bcc59f5c74,6a5eae3e-3ee8-44bc-90d4-33bcc59f5c74,needs_review,True,0.9707,3.5000,4,406,
Dave Robbins,a71078022e194fa39f76d7d90482c8c4,4a84c551-5473-4682-9a16-2e6263fa0c6c,83dbfd19-226f-4d7e-bc16-e1a1edf2dbd4,needs_review,False,0.9707,3.5000,8,799,
Dave Roberts,c5a2d800c541463290c059c610a1f01f,02548a9b-2d2c-4601-8e98-cda65a78140d,cdb30023-64c1-4d91-85a8-9b600371a565,needs_review,False,0.8581,1.8000,11,1074,
Dave Rotheray,5352bb2a455e40dfa0b8967273f8a95d,e7bd608c-02f5-46ba-81d9-db54750e8cc3,e7bd608c-02f5-46ba-81d9-db54750e8cc3,needs_review,True,0.9707,3.5000,4,526,
Dave Rowntree,06724dde7aa14d8c89107fc80851901c,6fca9aa3-8e72-40c0-bac9-7c4b73c9786e,6fca9aa3-8e72-40c0-bac9-7c4b73c9786e,needs_review,True,0.9707,3.5000,4,440,
Dave Rublin,460b314a055441058801cc4dd128df6b,c0f6ab17-5a18-4e0c-9158-01a06632e8dd,c0f6ab17-5a18-4e0c-9158-01a06632e8dd,needs_review,True,0.9707,3.5000,4,520,
Dave Ruffy,420522e01eb845239d52457d56b6875f,8b5cf309-3a53-4f6a-aa72-5460d077e4db,8b5cf309-3a53-4f6a-aa72-5460d077e4db,needs_review,True,0.9707,3.5000,4,440,
Dave Seaman,6545c292849148748897793f20626b85,dbc997aa-da05-4dd3-a36d-a07af8f862d7,dbc997aa-da05-4dd3-a36d-a07af8f862d7,needs_review,True,0.9707,3.5000,5,577,
Dave Sharp,bf7840a74c964740aaedf8d61808e172,c91c80eb-1361-4c86-ad1c-8c0657c10f00,c91c80eb-1361-4c86-ad1c-8c0657c10f00,needs_review,True,0.9707,3.5000,7,692,
Dave Shayman,c99bfcfc867d4ff7a795123484d1e9b1,1123bcd9-57fa-4367-9768-acfa106c1ba1,1123bcd9-57fa-4367-9768-acfa106c1ba1,needs_review,True,0.9707,3.5000,4,435,
Dave Sitek,f7c1fb2d29fb4ffa9bb5481a1128b718,db4bb549-057d-4df7-831e-b4394e2c1359,db4bb549-057d-4df7-831e-b4394e2c1359,needs_review,True,0.9707,3.5000,3,283,
dave Steele,e615bbedd48f46cdaaf40a6ca0cbd889,cd78401b-7bb6-419f-98de-61da48c3d7e0,cd78401b-7bb6-419f-98de-61da48c3d7e0,needs_review,True,0.5000,0.0000,26,2974,
Dave Stewart,a185d75f74c346cd83dfca76a8a3eb5d,183da50a-b033-408e-862b-cab1c2425cff,183da50a-b033-408e-862b-cab1c2425cff,needs_review,True,0.9707,3.5000,7,940,
Dave Stewart,25de1e6a915a427c9855efdd48875987,c7b11c65-595f-4238-893b-36be934ebda9,c7b11c65-595f-4238-893b-36be934ebda9,needs_review,True,0.9707,3.5000,7,774,
Dave Sucky,63fb139a47424eaeb9b9038b9eefed93,76c9cd1a-d42e-492e-a049-ad93d203c8dd,76c9cd1a-d42e-492e-a049-ad93d203c8dd,needs_review,True,0.9707,3.5000,4,435,
Dave Swarbrick,983ac1a9b44d4ea4b2272984c6fbf039,db2776d1-a0f7-43c0-b332-a717859673b5,db2776d1-a0f7-43c0-b332-a717859673b5,needs_review,True,0.9707,3.5000,5,592,
Dave The Snake Sabo,e16be3bcf0784fb8b9454a20c3a8753f,77d974a6-27a2-44c1-9cb8-28c4000a040f,77d974a6-27a2-44c1-9cb8-28c4000a040f,needs_review,True,0.9707,3.5000,9,834,
Dave Thomas,66e9017104d44f3ebc96667f7e7ea09c,2e21e3a4-ee51-48aa-bf1a-cb2e0230bfb9,2cdb64bd-d21b-4d41-bc25-c40aa56615b0,needs_review,False,0.9707,3.5000,17,1707,
Dave Thomas Junior,936a13de6a4b48d4983489d3d6c551ce,,53c3369d-fcb6-4531-b233-1af0dc9f6aec,needs_review,,0.9707,3.5000,4,347,
Dave Townsend,5c6defc0fc9241cf896f1b7a633daebc,8f2db72f-eb91-40b4-96d8-89e28f0b2b02,55f98bb6-024d-464f-a9af-c0e5f1fcb5c1,needs_review,False,0.9707,3.5000,5,556,
Dave Tozer,2ffea4117e26402ca7522700326054bf,9b675a58-ffeb-4406-838c-72ea602953b6,9b675a58-ffeb-4406-838c-72ea602953b6,needs_review,True,0.9707,3.5000,4,448,
Dave Valler,74ef5a2d7c224b6b91ce9fb57a9cf04a,42f59b0d-1b33-4afe-819c-205b628dcd21,42f59b0d-1b33-4afe-819c-205b628dcd21,needs_review,True,0.9707,3.5000,4,423,
Dave Vanian,6cc2cf10b4184beca2fdae8b98f7e00f,d99fc1f6-43c0-498c-b07d-c3bdff4094e4,d99fc1f6-43c0-498c-b07d-c3bdff4094e4,needs_review,True,0.9707,3.5000,4,395,
Dave Wakeling,2fb2200178d742e8befdcaf13ed9125f,6356a56d-ce24-48aa-9d40-48613627bad1,6356a56d-ce24-48aa-9d40-48613627bad1,needs_review,True,0.9707,3.5000,4,386,
Dave Walker,8f8c2a24d1ef4203af2a0a928f6e6697,ed02d3d7-5cf5-4c78-a35e-cda9e7b91581,ed02d3d7-5cf5-4c78-a35e-cda9e7b91581,needs_review,True,0.9707,3.5000,7,736,
Dave Wallace,93c618a42dc54d61a529795772ccd1b9,,f9e0b81b-8ecc-45a0-9892-abd95ed8f94e,needs_review,,0.9707,3.5000,6,603,
Dave Whelan,156b94b7110345e6ba8d2e4a5b3647a5,92adfa70-055b-474b-9a9c-f50da907d4cf,92adfa70-055b-474b-9a9c-f50da907d4cf,needs_review,True,0.9707,3.5000,5,496,
Dave Wilder,b67357a881d94037a00efe6780e5ee5c,d763b4ae-7006-4563-98d5-01426443d614,d763b4ae-7006-4563-98d5-01426443d614,needs_review,True,0.9707,3.5000,4,492,
Davey Faragher,efaaf42dccec46968691f962135270bf,e393fa38-f0fa-4d28-b764-99fd6833dda4,e393fa38-f0fa-4d28-b764-99fd6833dda4,needs_review,True,0.9707,3.5000,4,469,
Davey Graham,dd79d69d40794e4d9be2814bd04ee054,84b35dee-b1d6-4bf6-8748-8bb9918bebaf,84b35dee-b1d6-4bf6-8748-8bb9918bebaf,needs_review,True,0.9707,3.5000,4,444,
Davey Johnstone,2037498f192040ba98276be54aa6dcd7,df579c81-4154-4aaa-be94-4b460334b318,df579c81-4154-4aaa-be94-4b460334b318,needs_review,True,0.9707,3.5000,5,585,
Davey Payne,cca0e372993b40d1a640a59923f0d835,d90c5c36-1021-42e0-b2ae-30d7e2ccc146,d90c5c36-1021-42e0-b2ae-30d7e2ccc146,needs_review,True,0.9707,3.5000,5,535,
David & Jonathan,a716e6172f864d8d97bff6ceec5ea40f,b9f422b1-9f89-4b09-b083-6909f7b75a99,b9f422b1-9f89-4b09-b083-6909f7b75a99,needs_review,True,0.9707,3.5000,3,264,
David 'Red Head' Guppy,1d7e604b45514624828f5d44e30b0bc9,,,needs_review,,0.0000,0.0000,6,568,
David Agar,bc3ba8fd988642f097b66151f108e053,9382cdaa-fb2b-42f2-837d-556583ba6ced,9382cdaa-fb2b-42f2-837d-556583ba6ced,needs_review,True,0.9707,3.5000,4,458,
David Alexander Malcolm,8358bcf57f1745c0a65db4e93801f2a1,7b336384-67ca-414a-9afb-391e9b81b07a,7b336384-67ca-414a-9afb-391e9b81b07a,needs_review,True,0.8581,1.8000,5,589,
David Allan Coe,0d19885ed400431bbfce591dd3db8dbc,d6ad0ad1-2a7c-4d5f-8776-331a3732360c,d6ad0ad1-2a7c-4d5f-8776-331a3732360c,needs_review,True,0.9707,3.5000,4,481,
David Amo,a103353422714a1582a2945f20eb2d09,ac09e338-867b-4911-9664-26d2059cd2dc,ac09e338-867b-4911-9664-26d2059cd2dc,needs_review,True,0.5000,0.0000,9,683,
David Arnold,78059b105cdc488181171d32c4ab0f22,b753584a-3664-46f8-bb84-f6deed133c80,b753584a-3664-46f8-bb84-f6deed133c80,needs_review,True,0.9707,3.5000,3,276,
David Ashby,6b1fb70dfca6461fb525f4abdb4daa18,33359c8e-e383-4f3e-9818-2cc00142f4ab,33359c8e-e383-4f3e-9818-2cc00142f4ab,needs_review,True,0.9707,3.5000,4,506,
David Austin,ed645439dad4412fa2df41f5816458b8,ccbbe897-fd25-4d8c-94fd-413f5b5fe680,ccbbe897-fd25-4d8c-94fd-413f5b5fe680,needs_review,True,0.9707,3.5000,11,1224,
David Axelrod,1aabbf959e0b4d27919eec3d07692503,d5c756c1-4872-457b-8f00-d620547cbb85,d5c756c1-4872-457b-8f00-d620547cbb85,needs_review,True,0.9707,3.5000,4,419,
David Baddiel,29b06f54b88040bfb71ad3e517b8e6d0,4f69a7a1-a499-48f7-b0f4-d9bf2270cbd8,4f69a7a1-a499-48f7-b0f4-d9bf2270cbd8,needs_review,True,0.9707,3.5000,4,464,
David Baerwald,0e2af37b45fd4c8fa58df3da35774aec,f9a0cde6-f472-416e-8576-2f1afef7618d,f9a0cde6-f472-416e-8576-2f1afef7618d,needs_review,True,0.9707,3.5000,4,426,
David Baker,e4495c8e9f664fd69678d7d7fac820c3,40c45ac6-ba57-4983-9b6c-db93e4e0c8ff,64d3ac71-310a-4c4e-971e-636ef44a207d,needs_review,False,0.9707,3.5000,13,1214,
David Banks,279e732d86944614814bfe3e77fbf4c6,6f38161e-40e8-46de-a362-674f9466b25b,a070aeeb-3328-498f-9196-14ab121a97fb,needs_review,False,0.9707,3.5000,9,903,
David Barbe,156ab384c4984c07bc82427ea8b585fc,89b39101-f955-4155-81f3-7d7430754a1b,89b39101-f955-4155-81f3-7d7430754a1b,needs_review,True,0.5000,0.0000,15,1651,
David Bascombe,79f9030f87634c3ea52997d41b8020b2,f2a2699c-3f82-4222-918e-9629f1271a36,f2a2699c-3f82-4222-918e-9629f1271a36,needs_review,True,0.9707,3.5000,4,459,
David Batiste & the Gladiators,bb3f040327a6416b94411253bf7d51ad,34a95312-f349-43d1-9c89-1ae654172f50,34a95312-f349-43d1-9c89-1ae654172f50,needs_review,True,0.9707,3.5000,3,256,
David Bell,05a9f2872b7a4395b8d34d7718376ba3,00e91765-dcb1-48f1-bb9e-567ff2da15d8,00e91765-dcb1-48f1-bb9e-567ff2da15d8,needs_review,True,0.9707,3.5000,18,1929,
David Bellamy,b8388e4b19e34f21b69074ebd059de2c,5a23fb6d-68bb-4807-8970-29084c32222b,5a23fb6d-68bb-4807-8970-29084c32222b,needs_review,True,0.9707,3.5000,4,526,
David Bendeth,36ec598c147c40609360966093bb9c2f,4dbb27db-13a4-48c0-9431-185275742064,4dbb27db-13a4-48c0-9431-185275742064,needs_review,True,0.9707,3.5000,4,487,
David Biral,588a4417191a4a7885daab234255d29b,92a5388e-60b0-4600-b988-4993b6f00b3f,92a5388e-60b0-4600-b988-4993b6f00b3f,needs_review,True,0.9707,3.5000,4,538,
David Blundell,792da8e809df4b569ecd5aa8be2c6e66,f32feba6-5eff-4398-9fc1-1f2a615307b6,f32feba6-5eff-4398-9fc1-1f2a615307b6,needs_review,True,0.9707,3.5000,4,435,
David Bowie,93e517f96a7e421c89a8e208864677f3,5441c29d-3602-4898-b1a1-b77fa23b8e50,5441c29d-3602-4898-b1a1-b77fa23b8e50,needs_review,True,0.9707,3.5000,3,448,
David Brant,148579af0be349f7a280bf4ad17416c7,264952a4-0989-484d-9db6-14eab27b2171,264952a4-0989-484d-9db6-14eab27b2171,needs_review,True,0.9707,3.5000,4,408,
David Briggs,1fe975da98494a91946a0081d92ae3b4,49b65db4-fe20-4a97-9073-55d33e65ac98,d3383e34-7704-4b75-91f2-7eb6331e2dc9,needs_review,False,0.9707,3.5000,9,1035,
David Brin,2ccacaf165b5445eb46ae0b1386c896b,1ce871a2-c3c5-4ed0-b94c-88a212a45198,1ce871a2-c3c5-4ed0-b94c-88a212a45198,needs_review,True,0.5000,0.0000,17,918,
David Brunner,5178f63656e542b7aadad7485adde916,,f461287f-b724-463c-a28f-7f2d7e6412f8,needs_review,,0.9707,3.5000,4,478,
David Bryan,f09e7f6adc25496d908871201733f576,1ca7845a-78e8-48e7-8f1b-68ffd2159342,1ca7845a-78e8-48e7-8f1b-68ffd2159342,needs_review,True,0.9707,3.5000,4,506,
David Bryson,85a12ad9135a441ea234c6edb876a19c,262442ec-5b6e-451e-8d09-eff439bd5cc6,262442ec-5b6e-451e-8d09-eff439bd5cc6,needs_review,True,0.9707,3.5000,6,668,
David Buckner,7f5e3bd0d8144d968712262dbc5842cc,42d9c230-ccdc-444f-97d1-e02f756097a5,42d9c230-ccdc-444f-97d1-e02f756097a5,needs_review,True,0.9707,3.5000,4,490,
David Burroughs,ed62d4c1f21b4f8dbc51a001edf6ba8b,e4b88a1e-a8c0-48cf-bb04-5056a30b1c3a,e4b88a1e-a8c0-48cf-bb04-5056a30b1c3a,needs_review,True,0.8581,1.8000,5,473,
David Byrne,0f9986eef59d4871a1ca71f8ca2fc77a,d4659efb-b8eb-4f03-95e9-f69ce35967a9,d4659efb-b8eb-4f03-95e9-f69ce35967a9,needs_review,True,0.9707,3.5000,3,277,
David Byron,7312cf7f94cc4c7e9654f8052c22b706,fbde9c00-b634-4dd7-a97f-4417876b0748,fbde9c00-b634-4dd7-a97f-4417876b0748,needs_review,True,0.9707,3.5000,5,486,
David Cairns,1c80114f3c714c4d97c3648610245be0,adc0a336-ee65-4af0-babb-c1cb61f41e51,550ec4d0-a723-482b-9ef9-2953a92b645d,needs_review,False,0.9707,3.5000,5,552,
David Carradine,53884b8bf8964908a653ee19d347c62c,5d07acbc-50e3-4b0c-b168-8389777ae868,5d07acbc-50e3-4b0c-b168-8389777ae868,needs_review,True,0.9707,3.5000,5,469,
David Carron,059169a30e10489ca02970a4ba1759e9,fb9b0906-a744-417d-b50c-d5556125c0e5,fb9b0906-a744-417d-b50c-d5556125c0e5,needs_review,True,0.9707,3.5000,4,500,
David Cassidy,bee76f146e774215acc4c117f7670777,37095068-147b-4c68-8d79-ea25a92b590a,37095068-147b-4c68-8d79-ea25a92b590a,needs_review,True,0.8581,1.8000,4,326,
David Cole,5c535c5270dc454c9ab85b5fb34d1058,a22c5b56-9119-4420-b853-34ce0d867918,a22c5b56-9119-4420-b853-34ce0d867918,needs_review,True,0.9707,3.5000,9,915,
David Collins,f432952dc6794303aebf9d34660430c1,e1e03c18-b4ce-41ff-850a-c9b276a3035d,e1e03c18-b4ce-41ff-850a-c9b276a3035d,needs_review,True,0.8581,1.8000,14,1484,
David Conen,154c271aaff248378f57200640a2c5be,21923f76-f8d8-415e-b778-857a656e4022,21923f76-f8d8-415e-b778-857a656e4022,needs_review,True,0.5000,0.0000,7,443,
David Courtney,53ca03effe894cdca1901f30b31702ef,258045d9-c99d-42b2-923c-26b5b0233750,258045d9-c99d-42b2-923c-26b5b0233750,needs_review,True,0.8581,1.8000,6,557,
David Coverdale,af44140e75cf4c7493b8dfd0e8fa3e83,8b26558a-1073-45cf-b9a2-233703654ffb,8b26558a-1073-45cf-b9a2-233703654ffb,needs_review,True,0.9089,2.3000,18,1496,
David Crane,237a4b4a51264a3698dd5455556ba17e,6e1e0745-eb52-4efd-9a3f-35096b0d9f65,6e1e0745-eb52-4efd-9a3f-35096b0d9f65,needs_review,True,0.8581,1.8000,9,791,
David Crosby,dd6bbe8946b543dda29527f082da4577,e90f9815-221d-4e10-8675-e75c07988113,e90f9815-221d-4e10-8675-e75c07988113,needs_review,True,0.9707,3.5000,63,7692,
David Delazyn,6609d120afeb4e91808003abc89bd8d6,f48fc509-f57c-46a4-a816-827764861cb4,f48fc509-f57c-46a4-a816-827764861cb4,needs_review,True,0.9707,3.5000,4,499,
David Diamond,2289350f29694e0a94bfa97df32e01a2,4e9546f3-7820-48b9-bd89-a2ca53c63442,8b74b09d-b7ca-48ad-8735-c07a3dfa914f,needs_review,False,0.9707,3.5000,9,971,
David Dundas,268117837a3b4e7491d56fd1ac5b294f,302c6157-d561-4f79-922a-39970ab92e0d,302c6157-d561-4f79-922a-39970ab92e0d,needs_review,True,0.9707,3.5000,3,387,
David Edwards,0451190e298c422fb6041c1b0f0188c4,d3687770-5431-4f59-9fa5-15f4a8774300,0b27b77c-9270-4f63-ac37-49418a62a672,needs_review,False,0.9707,3.5000,20,2279,
David Eriksen,3c3347b1d9f3480d89d4a6f40bf02325,14124233-a142-42ef-b6cc-14fbc1c1b2be,14124233-a142-42ef-b6cc-14fbc1c1b2be,needs_review,True,0.9707,3.5000,4,403,
David Essex,18b4071d142741a8a3dca046243d0e44,822e180a-061a-4da0-a1f3-35e8bdf5f240,822e180a-061a-4da0-a1f3-35e8bdf5f240,needs_review,True,0.9707,3.5000,4,420,
David Fairstein,ed1b10ddace84c8a9546a657f6373113,9eab06da-99f7-41e5-98cd-61405602bae7,9eab06da-99f7-41e5-98cd-61405602bae7,needs_review,True,0.9707,3.5000,4,518,
David Farren,0690a31fd3384792807eac8891a0f3eb,72981700-e2d0-46f7-82f2-1f5d02e92265,72981700-e2d0-46f7-82f2-1f5d02e92265,needs_review,True,0.9707,3.5000,4,515,
David Faulkner,c810aebfb00f42f5b3dc006015fdbad5,eed3b4aa-2139-4d45-aac5-f7af9ae05ac8,16b654f3-0682-44cd-92bb-79733ca8fa93,needs_review,False,0.5000,0.0000,63,6709,
David Fenton,8e3f75e7fbba4053a40b2729c993ab62,4e5aa1fe-aa2c-4f8d-ad03-cf0272ac6523,4e5aa1fe-aa2c-4f8d-ad03-cf0272ac6523,needs_review,True,0.9707,3.5000,5,699,
David Ford,268ab8eae6d64ab690026b7e3e7925fc,0ac9107b-d659-4030-82d8-93772a6ce487,0ac9107b-d659-4030-82d8-93772a6ce487,needs_review,True,0.8581,1.8000,5,411,
David Foster,205add250f0044c58f731d676ecbc6a0,04456b86-d064-4643-a57f-df9ef42a46d9,04456b86-d064-4643-a57f-df9ef42a46d9,needs_review,True,0.9707,3.5000,5,629,
David Frank,2e798b93cc504163b026f84f7e231b33,8fcfac0d-ad33-4f1c-b16d-e0db82731719,8fcfac0d-ad33-4f1c-b16d-e0db82731719,needs_review,True,0.9707,3.5000,6,778,
David Freeman,617a15267d2e408cbf52177f67d6788b,df953bcc-b2c6-4148-a088-18140ebcc647,df953bcc-b2c6-4148-a088-18140ebcc647,needs_review,True,0.8581,1.8000,11,1253,
David Freiberg,9db9f252dc5f4201baabccf5b25fe7af,eebc6407-4fb3-44f1-beba-22fef2b2ef30,eebc6407-4fb3-44f1-beba-22fef2b2ef30,needs_review,True,0.9707,3.5000,4,493,
David Friedman,9b620b5128ba49cbb50d01ad306697d0,7e71a915-7903-4b43-af51-b47d69e1e96b,680d9a41-b6be-49d6-86da-0e2d7f7b0f1e,needs_review,False,0.9707,3.5000,7,751,
David Gamson,804710cbdbc14f8aa31d04ce019cda1f,30ac0703-9662-42dc-a631-b8b0700fac98,30ac0703-9662-42dc-a631-b8b0700fac98,needs_review,True,0.9707,3.5000,4,421,
David Garcia,408642762bc6495c83a2b14071f16bda,a10f8357-57a1-4bf8-8d34-f707eaec2258,ba7a35e6-bb6b-43a7-8c96-080d0ae8c9a4,needs_review,False,0.5000,0.0000,62,6159,
David Garrick,24c02926e25d411d89e6b653e23880ec,04c8fd63-ebd8-4aa6-b842-a82254729efe,04c8fd63-ebd8-4aa6-b842-a82254729efe,needs_review,True,0.8581,1.8000,5,471,
David Gates,a25233790aae4fb185419fdb15b844a9,d51a9033-a21a-4975-90a2-86078287cd4b,d51a9033-a21a-4975-90a2-86078287cd4b,needs_review,True,0.9707,3.5000,6,705,
David Gavurin,d99577f142524f6291f6c731c77a6de1,a96c41fe-8a3d-4d3e-bacf-74ad6b567dd7,a96c41fe-8a3d-4d3e-bacf-74ad6b567dd7,needs_review,True,0.9707,3.5000,4,403,
David Gilmour,8580c4ba7dd048c89a7e66704b8ca739,1dce970e-34bc-48b2-ab51-48d87544a4c2,1dce970e-34bc-48b2-ab51-48d87544a4c2,needs_review,True,0.9707,3.5000,3,315,
David Glasper,897bb25a29bb462c98ea6bf058619861,9fc2d21e-f2a1-4d02-a2ee-97d8a56760c7,9fc2d21e-f2a1-4d02-a2ee-97d8a56760c7,needs_review,True,0.8581,1.8000,5,588,
David Glass,1179d5d85973482d956730ae41588a77,d9fec73c-d226-4136-a97f-06ccbb7dbe2f,0a90664b-a13b-4ebd-816a-548f808f75a4,needs_review,False,0.9707,3.5000,8,883,
David Grahame,43e3f9744b2b452782cf5a9ffe289e1d,2e461ba9-205d-45ee-831c-d3c4fa3f0fbe,2e461ba9-205d-45ee-831c-d3c4fa3f0fbe,needs_review,True,0.9707,3.5000,4,583,
David Grant,5bb31e33f9b34f42bec1f3c2c70b4703,19e5ae58-e9aa-4fe1-8a3e-0edb2136cfb8,19e5ae58-e9aa-4fe1-8a3e-0edb2136cfb8,needs_review,True,0.6225,0.5000,76,8382,
David Gray,ebf14156d8f2418ab5e1e420217ea770,3e8bd859-7d82-49e0-b267-84fc46e2bf68,3e8bd859-7d82-49e0-b267-84fc46e2bf68,needs_review,True,0.9707,3.5000,3,279,
David Grellier,d29f1afb73b4474c9cb029007076868e,1ac41e58-ac76-444f-b1a4-387d93bbf043,1ac41e58-ac76-444f-b1a4-387d93bbf043,needs_review,True,0.9707,3.5000,4,437,
David Guetta,8bb59fe3801a425ea28bff1af3fe0b80,302bd7b9-d012-4360-897a-93b00c855680,302bd7b9-d012-4360-897a-93b00c855680,needs_review,True,0.9707,3.5000,4,481,
David Harling,f4c7a18c6ed649f99671465bc41acf21,3964a320-feb6-4269-88a8-4a80b6a6d53e,3964a320-feb6-4269-88a8-4a80b6a6d53e,needs_review,True,0.9707,3.5000,4,439,
David Harrow,1b8db46470494e50986d1f0e4b1cbdb6,2f4133e4-607f-43bd-8db1-db1438294ee5,2f4133e4-607f-43bd-8db1-db1438294ee5,needs_review,True,0.9707,3.5000,4,409,
David Hartley,906f8640e3c9493ea72800f88ae0ac7c,c7a62de2-1ef6-4ce6-85bd-32b4a5b05915,af6cb444-d409-4d9c-a614-680ba46899ed,needs_review,False,0.5000,0.0000,117,12378,
David Hasselhoff,c2a484444740489eb4dddf1049fa52de,87d50f99-335e-40f4-ae09-5815fe98c4f4,87d50f99-335e-40f4-ae09-5815fe98c4f4,needs_review,True,0.9707,3.5000,9,702,
David Hawk Wolinski,13b343ac30ac469a9dadd7feef023aea,34fadd98-568f-48ef-8b6f-0dcd287bf487,34fadd98-568f-48ef-8b6f-0dcd287bf487,needs_review,True,0.9707,3.5000,4,478,
David Henry Jones,5fcf66c718ef478bad7eceeab1dd0895,abc888d9-9946-497f-b870-f8caba0b8f1c,abc888d9-9946-497f-b870-f8caba0b8f1c,needs_review,True,0.9707,3.5000,4,483,
David Hess,262b4b27877d47cc977674bd797c49f9,5b59931c-55a1-4507-bc59-ed1da2616ce6,5b59931c-55a1-4507-bc59-ed1da2616ce6,needs_review,True,0.9707,3.5000,4,349,
David Hill,05b73d416c70431d84fc9cc0a05024b2,71f104fa-6de1-4bf6-8c2c-19f076522840,8e10a775-cc24-433a-bf02-0fff85219724,needs_review,False,0.9707,3.5000,11,1298,
David Hobbs,becb4c2cc2ef446e8656ddf6d5e98ed4,c42ba120-8422-4e84-881a-f21931b75ffc,208f85df-a321-440d-bbf0-b7e7bda82823,needs_review,False,0.9707,3.5000,6,572,
David Hodges,d380dcba803e4093a562c62a32a5dc0f,2e823a67-3a46-47ce-a157-c903ebfd7d60,8006f1d0-8851-46d8-a928-085c686b29b9,needs_review,False,0.9707,3.5000,6,760,
David Holmes,eb33a78d39eb42138f9c1a12cef9758e,a53f5eed-f9f1-4cf1-9994-4c9374904790,a53f5eed-f9f1-4cf1-9994-4c9374904790,needs_review,True,0.9707,3.5000,4,396,
David Hosking,01bd3618ba9a484f803992d2616f1792,48301f1e-72c4-4234-bd09-c2f9c0074971,48301f1e-72c4-4234-bd09-c2f9c0074971,needs_review,True,0.9707,3.5000,4,376,
David Hull,ea7a2c35b310462a91088ff7fd59401d,2795d394-e35e-49a0-9843-837cf7c0db48,2795d394-e35e-49a0-9843-837cf7c0db48,needs_review,True,0.5000,0.0000,10,836,
David Immerglück,06368cd233324e548cb1fa2ecc1af2cf,441cc717-449e-43a4-ae50-c6a3a6f9830e,441cc717-449e-43a4-ae50-c6a3a6f9830e,needs_review,True,0.9707,3.5000,4,423,
David J,5070bbd36cca4322bde1c295b8670a7b,41225e9f-3b4c-4287-a778-165c65f04be9,41225e9f-3b4c-4287-a778-165c65f04be9,needs_review,True,0.8581,1.8000,7,879,
David Jack Holt,fc026675dfb54edcaaa9799d0f12ca11,4da8d944-16fe-403a-96a9-c0dab773a628,4da8d944-16fe-403a-96a9-c0dab773a628,needs_review,True,0.9707,3.5000,4,438,
David James,68498dd63a1241aaadc1a053f0a80f92,be326aaf-38ad-4a0c-9623-6e11e35e3cac,07420158-36c4-410a-b1bb-be76593015a8,needs_review,False,0.8581,1.8000,29,3059,
